연도,학제,학교명,학교상태,본분교,시도,시군구,설립,주야구분,주소,우편번호,전화번호,팩스번호,홈페이지,입학정원,지원자,입학자
2020,전문대학(3년제),동남보건대학교,기존,본교,경기,경기 수원시,사립,주야간,"경기도 수원시 장안구 천천로74번길 50 (정자동, 동남보건대학)",16328,031-249-6333        ,031-249-6334        ,www.dongnam.ac.kr,1336 ,20275 ,1793 
2020,전문대학(3년제),동부산대학교,기존,본교,부산,부산 해운대구,사립,주야간,"부산광역시 해운대구 운봉길 60 (반송동, 동부산대학교)",48000,051-542-8891,515403844,www.dpc.ac.kr,766 ,0 ,0 
2020,전문대학(3년제),동강대학교,기존,본교,광주,광주 북구,사립,주야간,"광주광역시 북구 동문대로 50 (풍향동, 동강대학교)",61200,062-520-2114        ,062-520-2216        ,www.dkc.ac.kr,1286 ,5964 ,1338 
2020,전문대학(3년제),동아방송예술대학교,기존,본교,경기,경기 안성시,사립,주간,"경기도 안성시 삼죽면 동아예대길 47 (진촌리, 동아방송예술대학교)",17516,031-670-6600        ,031-674-2997        ,www.dima.ac.kr,823 ,19614 ,1200 
2020,전문대학(3년제),동아보건대학교,기존,본교,전남,전남 영암군,사립,주야간,"전라남도 영암군 학산면 영산로 76-57 (독천리, 동아보건대학교)",58439,061-470-1700     ,061-472-8770        ,www.duh.ac.kr,596 ,3060 ,629 
2020,전문대학(3년제),동양미래대학교,기존,본교,서울,서울 구로구,사립,주야간,"서울특별시 구로구 경인로 445 (고척동, 동양미래대학교)",8221,02-2610-1700        ,02-2688-5494        ,www.dongyang.ac.kr/,2135 ,20805 ,2833 
2020,전문대학(2년제),동우대학,폐교,본교,강원,강원 속초시,사립,주야간,"강원도 속초시 도리원길 5 (노학동, 동우대학)",24865,033-632-6551        ,033-639-0518     ,www.duc.ac.kr,0 ,0 ,0 
2020,전문대학(3년제),동원대학교,기존,본교,경기,경기 광주시,사립,주야간,"경기도 광주시 곤지암읍 경충대로 26 (신촌리, 동원대학)",12813,031-763-8541        ,031-763-9157        ,www.tw.ac.kr,1618 ,16089 ,1755 
2020,전문대학(2년제),동의과학대학교,기존,본교,부산,부산 부산진구,사립,주야간,"부산광역시 부산진구 양지로 54 (양정동, 동의과학대학)",47230,051-852-0011,051-860-3270,www.dit.ac.kr,2222 ,27433 ,2366 
2020,전문대학(3년제),동주대학교,기존,본교,부산,부산 사하구,사립,주야간,"부산광역시 사하구 사리로55번길 16 (괴정동, 동주대학)",49318,051-200-3300,051-201-5420,www.dongju.ac.kr,1226 ,14746 ,1255 
2020,전문대학(2년제),두원공과대학교,기존,본교,경기,경기 안성시,사립,주야간,"경기도 안성시 죽산면 관음당길 51 (장원리, 두원공과대학교)",17520,031-8056-7000       ,031-8056-7100       ,doowon.ac.kr,1907 ,17332 ,1718 
2020,전문대학(3년제),마산대학교,기존,본교,경남,경남 창원시,사립,주야간,"경상남도 창원시 마산회원구 내서읍 함마대로 2640 (용담리, 마산대학)",51217,055-230-1212,055-231-1177,www.masan.ac.kr,2056 ,20502 ,2152 
2020,전문대학(3년제),명지전문대학,기존,본교,서울,서울 서대문구,사립,주야간,"서울특별시 서대문구 가좌로 134 (홍은동, 명지전문대학)",3656,02-300-1000         ,02-304-4832         ,www.mjc.ac.kr,2644 ,38433 ,3424 
2020,전문대학(3년제),목포과학대학교,기존,본교,전남,전남 목포시,사립,주야간,"전라남도 목포시 영산로 413-1 (상동, 목포과학대학)",58644,061-278-8651        ,061-279-8838        ,http://www.mokpo-c.ac.kr,859 ,2857 ,928 
2020,전문대학(2년제),문경대학교,기존,본교,경북,경북 문경시,사립,주야간,"경상북도 문경시 호계면 대학길 161 (별암리, 문경대학)",36930,054-559-1114        ,054-559-1059        ,www.mkc.ac.kr,281 ,1827 ,314 
2020,전문대학(3년제),배화여자대학교,기존,본교,서울,서울 종로구,사립,주야간,"서울특별시 종로구 필운대로1길 34 (필운동, 배화여자대학)",3039,02-399-0700         ,02-737-8431         ,www.baewha.ac.kr,1208 ,12429 ,1476 
2020,전문대학(2년제),백제예술대학교,기존,본교,전북,전북 완주군,사립,주간,"전라북도 완주군 봉동읍 백제대학로 171 (제내리, 백제예술대학교)",55313,063-260-9114        ,063-263-3607        ,www.paekche.ac.kr,627 ,4006 ,607 
2020,전문대학(2년제),부산경상대학교,기존,본교,부산,부산 연제구,사립,주야간,"부산광역시 연제구 고분로 170 (연산동, 부산경상대학)",47583,051-850-1000        ,051-850-1133        ,www.bsks.ac.kr,1287 ,7858 ,1153 
2020,전문대학(2년제),부산여자대학교,기존,본교,부산,부산 부산진구,사립,주야간,"부산광역시 부산진구 진남로 506 (양정동, 부산여자대학)",47228,051-852-0081        ,051-867-4705        ,www.bwc.ac.kr,1090 ,8236 ,970 
2020,전문대학(2년제),부산과학기술대학교,기존,본교,부산,부산 북구,사립,주야간,"부산광역시 북구 시랑로132번길 88 (구포동, 부산과학기술대학교)",46639,051-334-6666        ,051-334-7780        ,bist.ac.kr,1406 ,15546 ,1355 
2020,전문대학(2년제),부천대학교,기존,본교,경기,경기 부천시,사립,주야간,"경기도 부천시 원미구 신흥로56번길 25 (심곡동, 부천대학)",14632,032-610-0114,032-663-0114,www.bc.ac.kr,2299 ,36481 ,3617 
2020,전문대학(4년제),삼육보건대학교,기존,본교,서울,서울 동대문구,사립,주야간,서울특별시 동대문구 망우로 82 (휘경동),2500,02-2212-0082        ,02-2215-2380        ,http://www.shu.ac.kr,396 ,7941 ,528 
2020,전문대학(2년제),상지영서대학교,폐교,본교,강원,강원 원주시,사립,주야간,"강원도 원주시 상지대길 84 (우산동, 상지영서대학교)",26339,033-744-4150,033-744-1333,www.sy.ac.kr,0 ,0 ,0 
2020,전문대학(3년제),서영대학교,기존,본교,광주,광주 북구,사립,주야간,"광주광역시 북구 서강로 1 (운암동, 서영대학교)",61268,062-520-5114,062-523-1603,www.seoyeong.ac.kr,1742 ,13287 ,2408 
2020,전문대학(4년제),서울여자간호대학교,기존,본교,서울,서울 서대문구,사립,주야간,"서울특별시 서대문구 간호대로 38 (홍제동, 서울여자간호대학)",3617,02-2287-1700        ,02-395-8018         ,www.snjc.ac.kr,168 ,3779 ,259 
2020,전문대학(3년제),서울예술대학교,기존,본교,경기,경기 안산시,사립,주간,"경기도 안산시 단원구 예술대학로 171 (고잔동, 서울예술대학)",15263,031-412-7100        ,,http://www.seoularts.ac.kr,630 ,23410 ,1158 
2020,전문대학(2년제),서일대학교,기존,본교,서울,서울 중랑구,사립,주야간,"서울특별시 중랑구 용마산로90길 28 (면목동, 서일대학)",2192,02-490-7300         ,02-490-7348      ,www.seoil.ac.kr,2145 ,32335 ,2629 
2020,전문대학(3년제),성운대학교,기존,본교,경북,경북 영천시,사립,주간,"경상북도 영천시 신녕면 대학길 105 (화남리, 성덕대학교)",38801,054-330-8800     ,054-330-8810,www.sdc.ac.kr,560 ,1265 ,747 
2020,전문대학(2년제),성심외국어대학,폐교,본교,부산,부산 해운대구,사립,주야간,"부산광역시 해운대구 반송순환로 142 (반송동, 영산대학교부산캠퍼스)",48015,051-543-7000        ,051-543-9347        ,www.sungsim.ac.kr,0 ,0 ,0 
2020,전문대학(3년제),송원대학,폐교,본교,광주,광주 남구,사립,주야간,"광주광역시 남구 송암로 73 (송하동, 송원대학)",61756,062-360-5700        ,062-360-5756        ,www.songwon.ac.kr,0 ,0 ,0 
2020,전문대학(2년제),수원여자대학교,기존,본교,경기,경기 수원시,사립,주야간,"경기도 수원시 권선구 온정로 72 (오목천동, 수원여자대학)",16632,031-290-8000,031-292-6250,https://www.swwu.ac.kr/swwu.do,1650 ,17233 ,1829 
2020,전문대학(3년제),수원과학대학교,기존,본교,경기,경기 화성시,사립,주야간,"경기도 화성시 정남면 세자로 288 (보통리, 수원과학대학)",18516,031-350-2114,031-354-8988,www.ssc.ac.kr,2557 ,27377 ,2595 
2020,전문대학(4년제),순천제일대학교,기존,본교,전남,전남 순천시,사립,주야간,"전라남도 순천시 제일대학길 17 (덕월동, 순천제일대학)",57997,061-740-1234        ,061-743-5106        ,www.suncheon.ac.kr,1073 ,4304 ,1267 
2020,전문대학(3년제),청암대학교,기존,본교,전남,전남 순천시,사립,주야간,"전라남도 순천시 녹색로 1641 (덕월동, 순천청암대학)",57997,061-740-7100        ,061-743-6414        ,ca.ac.kr,1051 ,4688 ,1113 
2020,전문대학(2년제),숭의여자대학교,기존,본교,서울,서울 중구,사립,주야간,"서울특별시 중구 소파로2길 10 (예장동, 숭의여자대학)",4628,02-3708-9000        ,02-773-2625         ,www.sewc.ac.kr,1548 ,12719 ,1727 
2020,전문대학(3년제),신구대학교,기존,본교,경기,경기 성남시,사립,주야간,"경기도 성남시 중원구 광명로 377 (금광동, 신구대학)",13174,031-740-1114        ,031-734-0905        ,www.shingu.ac.kr,2355 ,26695 ,2973 
2020,전문대학(3년제),신성대학교,기존,본교,충남,충남 당진시,사립,주야간,"충청남도 당진시 정미면 대학로 1 (덕마리, 신성대학교)",31801,041-350-1114        ,041-350-1075        ,www.shinsung.ac.kr,1506 ,11895 ,1537 
2020,전문대학(2년제),신흥대학교,폐교,본교,경기,경기 의정부시,사립,주야간,"경기도 의정부시 호암로 95 (호원동, 신한대학교)",11644,031-870-3114    ,031-870-3319       ,http://www.shinhan.ac.kr,0 ,0 ,0 
2020,전문대학(3년제),안동과학대학교,기존,본교,경북,경북 안동시,사립,주야간,"경상북도 안동시 서후면 서선길 189 (교리, 안동과학대학교)",36616,054-851-3500,054-852-9907,www.asc.ac.kr,960 ,6183 ,992 
2020,전문대학(2년제),신안산대학교,기존,본교,경기,경기 안산시,사립,주야간,"경기도 안산시 단원구 신안산대학로 135 (초지동, 안산공과대학)",15435,031-490-6000        ,031-495-7828        ,www.sau.ac.kr,1850 ,16897 ,2008 
2020,전문대학(3년제),안산대학교,기존,본교,경기,경기 안산시,사립,주야간,"경기도 안산시 상록구 안산대학로 155 (일동, 안산대학교)",15328,031-400-6900,031-419-8390,www.ansan.ac.kr,1544 ,16851 ,1862 
2020,전문대학(3년제),연성대학교,기존,본교,경기,경기 안양시,사립,주야간,"경기도 안양시 만안구 양화로37번길 34 (안양동, 연성대학교)",14011,031-441-1100        ,031-442-4400        ,www.yeonsung.ac.kr,2341 ,36331 ,2746 
2020,전문대학(2년제),동원과학기술대학교,기존,본교,경남,경남 양산시,사립,주야간,"경상남도 양산시 명곡로 321 (명곡동, 동원과학기술대학교)",50578,055-370-8100        ,055-386-2000        ,www.dist.ac.kr,802 ,6255 ,997 
2020,전문대학(2년제),여주대학교,기존,본교,경기,경기 여주시,사립,주야간,"경기도 여주시 세종로 338 (교동, 여주대학)",12652,031-880-5000        ,031-883-5113        ,www.yit.ac.kr,2155 ,23564 ,2247 
2020,전문대학(3년제),연암공과대학교,기존,본교,경남,경남 진주시,사립,주야간,"경상남도 진주시 진주대로629번길 35 (가좌동, 연암공업대학)",52821,055-751-2000        ,055-751-2004        ,www.yc.ac.kr,502 ,3105 ,546 
2020,전문대학(2년제),연암대학교,기존,본교,충남,충남 천안시,사립,주야간,"충청남도 천안시 서북구 성환읍 연암로 313 (수향리, 천안연암대학)",31005,041-580-1114        ,041-581-0401        ,www.yonam.ac.kr,483 ,2753 ,575 
2020,전문대학(2년제),영남이공대학교,기존,본교,대구,대구 남구,사립,주야간,"대구광역시 남구 현충로 170 (대명동, 영남이공대학)",42415,053-650-9114        ,053-627-8491,www.ync.ac.kr,2243 ,17132 ,2646 
2020,전문대학(3년제),강릉영동대학교,기존,본교,강원,강원 강릉시,사립,주야간,"강원도 강릉시 공제로 357 (홍제동, 강릉영동대학)",25521,033-610-0114        ,033-644-8809        ,www.gyc.ac.kr,1027 ,4471 ,950 
2020,전문대학(4년제),세경대학교,기존,본교,강원,강원 영월군,사립,주야간,"강원도 영월군 영월읍 하송로 197 (하송리, 세경대학)",26239,033-371-3000,033-371-3059,www.saekyung.ac.kr,463 ,2718 ,524 
2020,전문대학(2년제),영진전문대학교,기존,본교,대구,대구 북구,사립,주야간,"대구광역시 북구 복현로 35 (복현동, 영진전문대학)",41527,053-940-5108      ,053-943-1906   ,www.yju.ac.kr,2631 ,31397 ,3749 
2020,전문대학(3년제),오산대학교,기존,본교,경기,경기 오산시,사립,주야간,"경기도 오산시 청학로 45 (청학동, 오산대학)",18119,031-370-2500        ,031-373-7388    ,www.osan.ac.kr,2132 ,18698 ,2539 
2020,전문대학(3년제),용인송담대학교,기존,본교,경기,경기 용인시,사립,주야간,"경기도 용인시 처인구 동부로 61 (마평동, 용인송담대학)",17145,031-330-9000,031-336-9535,https://www.ysc.ac.kr/kor/Main.do,1678 ,18338 ,1775 
2020,전문대학(3년제),울산과학대학교,기존,본교,울산,울산 동구,사립,주야간,"울산광역시 동구 봉수로 101 (화정동, 울산과학대학동부캠퍼스)",44022,052-230-0500        ,052-234-9300        ,www.uc.ac.kr,1743 ,9927 ,2237 
2020,전문대학(3년제),한국영상대학교,기존,본교,세종,세종 ,사립,주야간,"세종특별자치시 장군면 대학길 300 (금암리, 한국영상대학교)",30056,044-850-9000        ,044-850-9029,www.pro.ac.kr,1169 ,7132 ,1433 
2020,전문대학(3년제),원광보건대학교,기존,본교,전북,전북 익산시,사립,주야간,"전라북도 익산시 익산대로 514 (신용동, 원광보건대학)",54538,063-840-1114,063-840-1566,www.wu.ac.kr,1498 ,10821 ,1911 
2020,전문대학(2년제),유한대학교,기존,본교,경기,경기 부천시,사립,주야간,"경기도 부천시 소사구 경인로 590 (괴안동, 유한대학)",14780,02-2610-0600        ,02-2614-6398        ,www.yuhan.ac.kr,2040 ,24476 ,2293 
2020,전문대학(2년제),인덕대학교,기존,본교,서울,서울 노원구,사립,주야간,"서울특별시 노원구 초안산로 12 (월계동, 인덕대학)",1878,02-950-7000         ,02-906-5340         ,www.induk.ac.kr,2280 ,26176 ,2834 
2020,전문대학(3년제),인하공업전문대학,기존,본교,인천,인천 미추홀구,사립,주야간,"인천광역시 미추홀구 인하로 100 (용현동, 인하대,인하공전,정석항공고)",22212,032-870-2114,032-870-2489,www.inhatc.ac.kr,2692 ,32524 ,3330 
2020,전문대학(2년제),장안대학교,기존,본교,경기,경기 화성시,사립,주야간,"경기도 화성시 봉담읍 삼천병마로 1182 (상리, 장안대학)",18331,031-299-3000   ,031-227-8276        ,www.jangan.ac.kr,2444 ,24254 ,2597 
2020,전문대학(2년제),전남과학대학교,기존,본교,전남,전남 곡성군,사립,주야간,전라남도 곡성군 옥과면 대학로 113 (옥과리),57500,061-360-5000,061-360-5020,www.cntu.ac.kr ,1279 ,5877 ,1734 
2020,전문대학(2년제),전주비전대학교,기존,본교,전북,전북 전주시,사립,주야간,"전라북도 전주시 완산구 천잠로 235 (효자동2가, 전주비전대학)",55069,063-220-4114,063-220-3629,www.jvision.ac.kr ,1098 ,8770 ,1576 
2020,전문대학(2년제),전북과학대학교,기존,본교,전북,전북 정읍시,사립,주야간,"전라북도 정읍시 정읍사로 509 (시기동, 전북과학대학)",56204,063-530-9114        ,063-532-3768        ,www.jbsc.ac.kr,637 ,2307 ,744 
2020,전문대학(2년제),제주관광대학교,기존,본교,제주,제주 제주시,사립,주야간,"제주특별자치도 제주시 애월읍 평화로 2715 (광령리, 제주관광대학)",63063,064-740-8700        ,064-748-2829        ,www.jtu.ac.kr,923 ,2960 ,846 
2020,전문대학(2년제),조선이공대학교,기존,본교,광주,광주 동구,사립,주야간,"광주광역시 동구 필문대로 309-1 (서석동, 조선이공대학)",61453,062-230-8114        ,062-232-4277        ,www.cst.ac.kr,1492 ,9370 ,1698 
2020,전문대학(4년제),조선간호대학교,기존,본교,광주,광주 동구,사립,주간,"광주광역시 동구 필문대로 309-2 (서석동, 조선간호대학교)",61453,062-231-7022,062-231-7029,www.cnc.ac.kr,139 ,1506 ,193 
2020,전문대학(2년제),충북보건과학대학교,기존,본교,충북,충북 청주시,사립,주야간,"충청북도 청주시 청원구 내수읍 덕암길 10 (덕암리, 충북보건과학대학교)",28150,043-210-8114        ,043-214-9039        ,www.chsu.ac.kr,1092 ,7585 ,1165 
2020,전문대학(3년제),진주보건대학교,기존,본교,경남,경남 진주시,사립,주야간,"경상남도 진주시 의병로 51 (상봉동, 진주보건대학)",52655,055-740-1800        ,055-743-3010        ,www.jhc.ac.kr,782 ,4139 ,993 
2020,전문대학(3년제),창원문성대학교,기존,본교,경남,경남 창원시,사립,주야간,"경상남도 창원시 의창구 충혼로 91 (두대동, 창원문성대학)",51410,055-279-5114        ,055-273-7386        ,http://www.cmu.ac.kr,1218 ,6243 ,989 
2020,전문대학(4년제),백석문화대학교,기존,본교,충남,충남 천안시,사립,주야간,"충청남도 천안시 동남구 문암로 58 (안서동, 백석문화대학교)",31065,041-550-0700        ,041-550-9113,www.bscu.ac.kr,2278 ,17633 ,2478 
2020,전문대학(3년제),청강문화산업대학교,기존,본교,경기,경기 이천시,사립,주간,"경기도 이천시 마장면 청강가창로 389-94 (해월리, 청강문화산업대학)",17390,031-637-1114,031-637-9696,www.ck.ac.kr,1182 ,10647 ,1474 
2020,전문대학(3년제),춘해보건대학교,기존,본교,울산,울산 울주군,사립,주야간,"울산광역시 울주군 웅촌면 대학길 9 (곡천리, 춘해보건대학)",44965,052-270-0100,052-225-9889,www.ch.ac.kr,670 ,10286 ,921 
2020,전문대학(2년제),대덕대학교,기존,본교,대전,대전 유성구,사립,주야간,"대전광역시 유성구 가정북로 68 (장동, 대덕대학교)",34111,042-866-0200,042-861-5110,ddu.ac.kr,1939 ,9895 ,1742 
2020,전문대학(2년제),충청대학교,기존,본교,충북,충북 청주시,사립,주야간,"충청북도 청주시 흥덕구 강내면 월곡길 38 (월곡리, 충청대학)",28171,043-230-2114        ,043-230-2115        ,www.ok.ac.kr,1602 ,9631 ,1645 
2020,전문대학(2년제),강원관광대학교,기존,본교,강원,강원 태백시,사립,주야간,"강원도 태백시 대학길 97 (황지동, 강원관광대학)",26034,033-550-6114,033-553-7322,www.kt.ac.kr,475 ,429 ,429 
2020,전문대학(2년제),국제대학교,기존,본교,경기,경기 평택시,사립,주야간,"경기도 평택시 장안웃길 56 (장안동, 국제대학교)",17731,031-610-8000        ,031-668-4900        ,www.kookje.ac.kr,1734 ,20606 ,1781 
2020,전문대학(3년제),선린대학교,기존,본교,경북,경북 포항시,사립,주야간,"경상북도 포항시 북구 흥해읍 초곡길36번길 30 (초곡리, 선린대학)",37560,054-260-5000        ,054-261-9455        ,www.sunlin.ac.kr,794 ,4084 ,882 
2020,전문대학(3년제),포항대학교,기존,본교,경북,경북 포항시,사립,주야간,"경상북도 포항시 북구 흥해읍 신덕로 60 (죽천리, 포항대학교)",37555,054-251-8000        ,,www.pohang.ac.kr,721 ,3227 ,762 
2020,전문대학(3년제),제주한라대학교,기존,본교,제주,제주 제주시,사립,주야간,"제주특별자치도 제주시 한라대학로 38 (노형동, 제주한라대학)",63092,064-741-7575,064-747-3989,www.chu.ac.kr,1622 ,4508 ,2189 
2020,전문대학(3년제),한림성심대학교,기존,본교,강원,강원 춘천시,사립,주야간,"강원도 춘천시 동면 장학길 48 (장학리, 한림성심대학교)",24210,033-240-9000        ,033-252-9462        ,http://www.hsc.ac.kr/,1066 ,5820 ,1317 
2020,전문대학(2년제),한양여자대학교,기존,본교,서울,서울 성동구,사립,주야간,"서울특별시 성동구 살곶이길 200 (사근동, 한양여자대학)",4763,02-2290-2114        ,02-2291-6111        ,www.hywoman.ac.kr,2521 ,31905 ,3052 
2020,전문대학(2년제),한영대학교,기존,본교,전남,전남 여수시,사립,주야간,"전라남도 여수시 장군산길 18-43 (여서동, 한영대학)",59720,061-650-4000        ,061-650-4020        ,www.hanyeong.ac.kr,565 ,2053 ,702 
2020,전문대학(3년제),혜전대학교,기존,본교,충남,충남 홍성군,사립,주야간,충청남도 홍성군 홍성읍 대학1길 19 (남장리),32244,041-630-5114        ,041-634-5154,www.hj.ac.kr,1128 ,9429 ,1068 
2020,전문대학(2년제),경기과학기술대학교,기존,본교,경기,경기 시흥시,사립,주야간,"경기도 시흥시 경기과기대로 269 (정왕동, 경기과학기술대학교)",15073,031-496-4555        ,031-319-9666        ,www.gtec.ac.kr,1468 ,14525 ,2351 
2020,전문대학(2년제),부산예술대학교,기존,본교,부산,부산 남구,사립,주간,"부산광역시 남구 못골번영로71번길 74 (대연동, 부산예술대학)",48429,051-628-3990,051-628-2719,www.busanarts.ac.kr,451 ,1185 ,345 
2020,전문대학(2년제),전남도립대학교,기존,본교,전남,전남 담양군,공립,주간,"전라남도 담양군 담양읍 죽녹원로 152 (향교리, 전남도립대학)",57337,061-380-8412,061-381-9100        ,www.dorip.ac.kr,705 ,2401 ,681 
2020,전문대학(2년제),송호대학교,기존,본교,강원,강원 횡성군,사립,주야간,"강원도 횡성군 횡성읍 남산로 210 (남산리, 송호대학교)",25242,033-340-1000        ,033-340-1006        ,www.songho.ac.kr,329 ,2616 ,406 
2020,전문대학(2년제),한국관광대학교,기존,본교,경기,경기 이천시,사립,주간,"경기도 이천시 신둔면 이장로311번길 197-73 (고척리, 한국관광대학)",17306,031-644-1000        ,031-644-1122        ,www.ktc.ac.kr,930 ,11259 ,1039 
2020,전문대학(3년제),서정대학교,기존,본교,경기,경기 양주시,사립,주야간,"경기도 양주시 은현면 화합로 1049-56 (용암리, 서정대학)",11429,031-859-6900,031-859-6904,www.seojeong.ac.kr,1422 ,11414 ,2679 
2020,전문대학(2년제),송곡대학교,기존,본교,강원,강원 춘천시,사립,주야간,"강원도 춘천시 남산면 송곡대학길 34 (창촌리, 송곡대학교)",24465,033-260-3600        ,033-261-4599        ,www.songgok.ac.kr,200 ,2506 ,230 
2020,전문대학(3년제),웅지세무대학교,기존,본교,경기,경기 파주시,사립,주간,"경기도 파주시 탄현면 웅지로144번길 73 (금승리, 웅지세무대학)",10846,031-940-3114        ,031-940-3119        ,www.wat.ac.kr,599 ,965 ,272 
2020,전문대학(3년제),김해대학교,기존,본교,경남,경남 김해시,사립,주야간,"경상남도 김해시 삼안로112번길 198 (삼방동, 김해대학교)",50811,055-320-1600,055-336-6222,www.gimhae.ac.kr,488 ,3888 ,549 
2020,전문대학(2년제),한국승강기대학교,기존,본교,경남,경남 거창군,사립,주간,"경상남도 거창군 거창읍 운정1길 120 (송정리, 한국승강기대학)",50141,055-949-2220,055-949-2222,www.klc.ac.kr,297 ,1150 ,336 
2020,각종대학(대학),순복음총회신학교,기존,본교,충북,충북 제천시,사립,주야간,충청북도 제천시 덕산면 도전로 320 (도전리),27223,043-645-5571,043-642-4530,www.kcc.ac.kr,75 ,72 ,15 
2020,원격대학(전문),세계사이버대학,기존,본교,경기,경기 광주시,사립,원격,경기도 광주시 오포읍 태재로 90 (신현리),12771,031-785-3413    ,031-726-3092        ,www.world.ac.kr,1300 ,458 ,217 
2020,사이버대학(전문),영진사이버대학교,기존,본교,대구,대구 북구,사립,원격,"대구광역시 북구 복현로 35 (복현동, 영진전문대학)",41527,053-940-5500,053-940-5504,www.ycc.ac.kr,1300 ,3410 ,1785 
2020,사이버대학(전문),한국복지사이버대학,기존,본교,경북,경북 경산시,사립,원격,경상북도 경산시 남천면 남천로 746-10 (협석리),38695,053-712-3000        ,053-815-6500        ,http://www.corea.ac.kr/,1000 ,1688 ,1153 
2020,사이버대학(대학),경희사이버대학교,기존,본교,서울,서울 동대문구,사립,원격,"서울특별시 동대문구 경희대로 26 (회기동, 경희사이버대학교)",2447,02-3299-8700        ,02-3299-8529        ,www.khcu.ac.kr,3000 ,3532 ,2840 
2020,특수대학원,경희사이버대학교 호텔관광대학원,기존,본교,서울,서울 동대문구,사립,원격,"서울특별시 동대문구 경희대로 26 (회기동, 경희사이버대학교)",2447,02-3299-8700        ,02-3299-8529        ,http://grad.khcu.ac.kr,44 ,51 ,38 
2020,특수대학원,경희사이버대학교 문화창조대학원,기존,본교,서울,서울 동대문구,사립,원격,"서울특별시 동대문구 경희대로 26 (회기동, 경희사이버대학교)",2447,02-3299-8700        ,02-3299-8529        ,http://grad.khcu.ac.kr,96 ,190 ,102 
2020,사이버대학(대학),국제사이버대학교,기존,본교,경기,경기 수원시,사립,원격,경기도 수원시 팔달구 경수대로 490 (인계동),16487,031-229-6200        ,031-267-0750        ,www.gjcu.ac.kr,900 ,1492 ,1035 
2020,사이버대학(대학),대구사이버대학교,기존,본교,경북,경북 경산시,사립,원격,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-859-7500   ,053-859-7599,www.dcu.ac.kr,1500 ,2059 ,1474 
2020,특수대학원,대구사이버대학교 휴먼케어대학원,기존,본교,경북,경북 경산시,사립,원격,"경상북도 경산시 진량읍 대구대로 201 (내리리, 대구대학교경산캠퍼스)",38453,053-859-7412   ,053-859-7419     ,http://grad.dcu.ac.kr,40 ,63 ,38 
2020,사이버대학(대학),부산디지털대학교,기존,본교,부산,부산 사상구,사립,원격,"부산광역시 사상구 주례로 57 (주례동, 부산디지털대학교)",47011,051-320-2000        ,051-320-2759        ,www.bdu.ac.kr,1000 ,1109 ,808 
2020,특수대학원,부산디지털대학교 휴먼서비스대학원,기존,본교,부산,부산 사상구,사립,원격,"부산광역시 사상구 주례로 57 (주례동, 부산디지털대학교)",47011,051-320-2845        ,051-320-2849        ,http://grad.bdu.ac.kr,30 ,50 ,28 
2020,사이버대학(대학),서울디지털대학교,기존,본교,서울,서울 강서구,사립,원격,"서울특별시 강서구 공항대로 424 (화곡동, 서울디지털대학교)",7654,1644-0982,02-2128-3006,www.sdu.ac.kr,3000 ,3169 ,1899 
2020,사이버대학(대학),서울사이버대학교,기존,본교,서울,서울 강북구,사립,원격,"서울특별시 강북구 솔매로49길 60 (미아동, 서울사이버대학교)",1133,02-944-5000,02-980-2222,www.iscu.ac.kr,3270 ,6180 ,3908 
2020,특수대학원,서울사이버대학교 상담심리대학원,기존,본교,서울,서울 강북구,사립,원격,"서울특별시 강북구 솔매로49길 60 (미아동, 서울사이버대학교)",1133,02-944-5500         ,02-944-5709        ,http://grad.iscu.ac.kr,98 ,288 ,109 
2020,특수대학원,서울사이버대학교 휴먼서비스대학원,기존,본교,서울,서울 강북구,사립,원격,"서울특별시 강북구 솔매로49길 60 (미아동, 서울사이버대학교)",1133,02-944-5500         ,02-944-5709,http://grad.iscu.ac.kr,58 ,207 ,63 
2020,원격대학(대학),영남사이버대학교,기존,본교,경북,경북 경산시,사립,원격,"경상북도 경산시 남천면 남천로 780-9 (협석리, 영남외국어대학)",38695,1577-9602,053-742-5706,www.yncu.ac.kr,600 ,227 ,227 
2020,사이버대학(대학),세종사이버대학교 ,기존,본교,서울,서울 광진구,사립,원격,"서울특별시 광진구 군자로 121 (군자동, 세종사이버대학)",5000,02-2204-8000        ,02-2204-8036        ,http://sjcu.ac.kr/,2180 ,4703 ,2794 
2020,특수대학원,세종사이버대학교  경영대학원,기존,본교,서울,서울 광진구,사립,원격,"서울특별시 광진구 군자로 121 (군자동, 세종사이버대학)",5000,02-2204-8034,02-2204-8036,graduate.sjcu.ac.kr,40 ,77 ,50 
2020,특수대학원,세종사이버대학교  정보보호대학원,기존,본교,서울,서울 광진구,사립,원격,"서울특별시 광진구 군자로 121 (군자동, 세종사이버대학)",5000,02-2204-8034,02-2204-8036,graduate.sjcu.ac.kr,48 ,87 ,55 
2020,사이버대학(대학),한국열린사이버대학교,기존,본교,서울,서울 중랑구,사립,원격,"서울특별시 중랑구 망우로 353 (상봉동, 상봉프레미어스엠코)",2087,02-2197-4200        ,02-2197-4114        ,www.ocu.ac.kr,1000 ,3473 ,1791 
2020,사이버대학(대학),원광디지털대학교,기존,본교,전북,전북 익산시,사립,원격,"전라북도 익산시 익산대로 460 (신동, 원광디지털대학교)",54538,1588-2854,063-843-2855,www.wdu.ac.kr,1500 ,1693 ,1398 
